TIME,27.7576,30.2811,32.8045,35.3279,37.8513,40.3748,42.8982,45.4216,47.945,50.4684,52.9919,55.5153,58.0387,60.5621,63.0856,65.609,68.1324,70.6558,73.1792,75.7027,78.2261,80.7495,83.2729,85.7964,88.3198,90.8432,93.3666,95.89,98.4135,100.937,103.46,105.984,108.507,111.031,113.554,116.077,118.601,121.124,123.648,126.171,128.695,131.218,133.741,136.265,138.788,141.312,143.835,146.358,148.882,151.405,153.929,156.452,158.976,161.499,164.022,166.546,169.069,171.593,174.116,176.64,179.163,181.686,184.21,186.733,189.257,191.78,194.304,196.827,199.35,201.874,204.397,206.921,209.444,211.967,214.491,217.014,219.538,222.061,224.585,227.108,229.631,232.155,234.678,237.202,239.725,242.249,244.772,247.295,249.819,252.342,254.866,257.389,259.912,262.436,264.959,267.483,270.006,272.53,275.053,277.576,280.1,282.623,285.147,287.67,290.194,292.717,295.24,297.764,300.287,302.811,305.334,307.858,310.381,312.904,315.428,317.951,320.475,322.998,325.521,328.045,330.568,333.092,335.615,338.139,340.662,343.185,345.709,348.232,350.756,353.279,355.803,358.326,360.849,363.373,365.896,368.42,370.943,373.466,375.99,378.513,381.037,383.56,386.084,388.607,391.13,393.654,396.177,398.701,401.224,403.748,406.271,408.794,411.318,413.841,416.365,418.888,421.411,423.935,426.458,428.982,431.505,434.029,436.552,439.075,441.599,444.122,446.646,449.169,451.693,454.216,456.739,459.263,461.786,464.31,466.833,469.357,471.88,474.403,476.927,479.45,481.974
0.000000000,564.533,608.534,85.9251,266.254,1081.75,1338.36,1371.37,1047.02,260.625,85.7629,678.333,774.183,721.099,1124.6,910.044,289.577,115.421,78.1866,739.711,2000.1,2153.28,1484.98,829.448,178.883,68.4753,756.022,1291.63,921.746,840.39,957.699,802.659,1084.94,796.285,137.779,542.199,1704.13,2771.39,3163.94,2383.65,810.716,60.7653,446.23,820.496,1248.23,1369.67,455.075,230.899,798.82,573.019,289.958,265.855,327.336,834.955,1339.52,832.004,70.5174,242.5,222.863,831.564,1726.96,1058.99,716.339,714.259,178.24,46.1229,597.67,1083.67,1656.55,2936.14,2353.23,502.055,5.07637,109.326,1003.5,1683.53,941.033,440.049,926.883,1023.56,503.357,295.538,36.2942,539.407,1965.49,2208.73,1760.67,1395.44,436.541,262.383,1162.45,1374.75,1119.87,799.212,206.219,83.7802,492.595,593.989,387.462,584.505,738.285,665.665,646.574,278.029,13.4446,202.76,820.56,1279.21,1283.57,1341.63,809.024,150.072,60.9104,20.1527,794.742,1943.77,1961.11,1808.97,1595.88,567.411,147.204,557.594,768.06,949.481,967.868,367.538,260.262,826.549,554.927,116.623,43.1197,268.552,1179.75,1727.62,1391.03,425.846,45.5734,382.104,940.091,2124.28,1701.87,287.508,73.9808,2.19492,439.777,1074.68,768.267,479.604,896.083,886.367,259.787,51.0746,3.69542,460.62,1299.91,1271.23,890.316,873.068,637.338,126.603,7.79233,80.0586,601.935,1741.71,1872.1,1022.4,569.314,210.686,188.77,906.611,1104.21,752.309,439.07,73.2008,168.392,513.492,538.373,191.777,77.7217,452.239,586.474,706.989
1.486077098,432.518,858.855,163.415,409.112,1317.22,1357.23,1477.91,1239.96,305.329,82.7036,886.258,790.424,599.103,1308.13,1053.73,234.844,102.781,23.284,853.959,2538.76,2441.6,1525,978.749,258.385,126.332,922.961,1658.88,828.155,791.13,1082.92,625.417,1302.45,1190.82,369.653,795.424,2019.9,3236.44,3669.14,3026.48,1199.95,222.496,605.084,839.404,1279.78,1792.3,505.566,200.737,1045.46,557.874,228.553,250.664,246.658,896.209,1545.87,1167.58,29.2419,393.613,118.461,981.861,2442.29,988.121,663.478,993.349,198.762,59.2227,770.085,1237.07,1443.2,3915.21,3476.1,603.639,1.61195,99.4317,1492.15,2173.62,944.933,288.748,1042.36,1257.23,415.234,335.214,156.938,890.953,2801.54,2466.11,1788.41,1810.54,843.917,648.734,1684.96,1473.4,1150.47,943.141,213.775,67.725,570.229,655.847,289.669,595.814,817.279,564.691,796.144,314.897,1.49112,172.684,976.586,1471.77,1214.72,1558.63,1047.67,84.6351,94.5221,52.0329,1116.74,2544.91,2099.63,1834.2,2206.5,997.337,380.284,732.342,782.356,978.423,1157.96,381.864,182.83,1157.94,699.945,49.1615,47.9256,282.084,1556.58,1981.33,1746.66,749.975,216.604,490.709,776.606,3091.09,2653.71,216.07,137.289,26.8285,674.379,1407.75,775.901,367.958,990.778,1220.75,248.885,53.8523,17.6625,672.699,1681.85,1413.86,808.404,960.239,795.082,178.508,24.3382,43.1711,687.516,2368.42,2313.1,1027.74,597.409,416.248,459.281,1369.49,1304.21,727.175,527.9,59.3396,208.929,577.392,604.24,248.165,56.1646,600.754,548.349,766.936
2.972154195,242.363,1160.37,341.467,568.759,1432.91,1146.81,1383.38,1322.97,324.86,126.676,1105.67,703.985,422.753,1334.38,1074.72,182.178,84.4993,1.73838,985.119,2823.95,2379.54,1332.06,996.401,385.279,202.612,945.658,1971.35,631.372,690.929,1118.56,348.587,1410.27,1531.08,694.67,1022.93,1997.43,3361.3,3558.36,3352.29,1643.78,427.636,689.905,773.602,1067.01,2142.27,637.969,270.82,1218.15,483.353,138.159,236.375,127.454,930.245,1399.01,1585.36,192.919,680.249,68.3748,1172.14,3051.34,911.233,571.358,1333.35,204.013,53.6501,950.597,1369.45,928.605,4843.5,4377.25,846.515,34.049,172.063,2245.98,2391.78,802.816,113.005,1160.79,1388.42,262.545,324.466,318.225,1386.98,3689.37,2223.74,1621.58,1957.97,1305.47,1291.67,2173.36,1264.6,1059.96,937.479,259.471,94.908,561.489,654.07,159.69,565.07,811.945,362.075,893.222,381.505,4.47783,108.663,1113.7,1428.47,979.729,1527.09,1304.64,53.9772,159.483,175.484,1421.67,2890.26,1981.08,1485.45,2745.06,1553.85,628.987,818.176,702.878,838.376,1269.34,367.323,126.667,1498.75,913.675,5.90734,95.1366,382.649,1850.99,1868.31,1932.72,1135.32,518.888,634.868,439.975,4171.96,3936.19,255.949,262.002,142.738,921.264,1681.14,650.967,244.285,904.866,1544.32,316.717,98.7815,140.697,960.163,1774.82,1469.81,532.973,1004.09,814.369,254.288,81.6692,17.7224,818.884,2887.03,2392.93,946.977,475.134,692.258,932.764,1772.04,1300.24,606.899,530.674,126.537,327.536,527.471,596.585,357.059,109.142,681.137,456.601,683.746
4.458231293,135.221,1480.95,627.175,656.083,1395.17,810.005,1153,1290.67,287.969,243.062,1299.14,572.724,266.659,1200,964.763,158.151,73.8299,40.5947,1125.4,2797.84,1950.64,1007.74,852.333,560.263,258.907,823.413,2187.47,457.144,613.977,1051.73,105.132,1409.98,1706.74,985.121,1173.98,1620.4,3132.6,2869.93,3245.78,2095.83,567.241,681.117,655.77,733.492,2343.2,840.789,437.678,1320.82,358.941,69.8649,205.028,41.6846,973.132,927.969,2025.26,766.988,1141.15,162.439,1285.13,3419.87,1013.42,644.896,1616.37,224.863,43.6453,1075.91,1575.28,430.7,5711.08,4652.19,1165,187.204,494.928,3309.05,2287.85,579.028,35.133,1342.82,1395.26,112.484,270.45,455.774,1957.3,4476.41,1619.22,1358.72,1752.24,1664.09,2129.27,2495.46,843.153,879.655,772.89,344.976,178.483,455.966,596.48,65.3266,541.913,694.877,167.572,886.236,535.254,37.293,65.2227,1256.47,1107.01,712.025,1212.29,1603.5,127.416,245.105,343.773,1645.73,2881.68,1628.68,937.558,3038.49,2213.49,779.139,768.579,601.596,605.831,1312.26,294.873,120.821,1874.07,1209.51,57.4729,185.888,564.246,2027.41,1409.05,1913.33,1504.81,835.567,784.021,164.295,5306.23,5534.91,540.533,402.904,301.918,1170.37,1805.78,466.213,126.353,715.937,1725.16,553.577,246.599,457.798,1269.35,1493.36,1469.32,200.159,1027.01,672.635,332.803,206.508,54.4004,1039.31,3150.27,2081.58,812.066,263.228,996.437,1539.96,1989.05,1090.52,444.456,434.388,300.205,557.323,417.693,543.493,567.22,243.008,613.036,392.138,489.61
5.944308390,192.202,1862.17,936.183,594.902,1251.24,489.994,835.114,1262.73,160.788,470.92,1416.31,443.476,162.924,1007.62,717.797,196.486,85.5088,106.63,1248.79,2516.96,1294.63,654.503,639.083,719.546,267.443,626.889,2251.39,455.192,612.08,869.643,0.746787,1370.45,1602.73,1163.29,1168.42,1077.78,2553.36,1952.65,2699.97,2535.92,543.728,639.369,497.684,462.017,2304.75,1112,623.216,1308.59,276.561,44.3262,147.782,69.7069,1087.04,371.742,2404.94,1682.62,1786.33,502.083,1202.09,3462.76,1502.22,1004.54,1690.4,290.772,22.2368,1223.65,1744.93,363.291,6422.01,4246.56,1365.79,616.319,1314.87,4377.39,2048.08,299.057,191.702,1716.77,1247.09,37.9797,188.666,533.79,2327.02,5209.96,911.673,1139.46,1250.42,1824.91,2848.67,2692.41,355.753,676.38,522.698,434.931,269.773,329.321,463.051,90.4791,577.268,471.664,43.0181,843.055,749.135,108.434,110.647,1382.59,648.147,504.973,739.955,1951.27,347.156,310.609,475.635,1782.32,2447.3,1213.77,418.121,3000.58,2805.97,833.767,592.282,574.833,470.197,1256.09,198.314,212.8,2164.19,1648.81,239.37,287.506,733.936,2129.22,749.031,1789.03,1654.63,1106.25,879.136,174.227,6213.54,7516.22,1118.68,445.662,449.62,1454.6,1629.37,345.273,65.8708,450.415,1792.82,862.345,517.356,1038.93,1547.59,943.644,1422.75,17.2783,959.711,491.652,356.127,445.039,212.816,1278.55,3065.4,1521.46,676.691,55.4317,1378.06,2019.16,1972.58,743.239,322.151,252.603,605.446,901.579,318.676,488.304,889.209,455.192,395.811,399.643,362.414
7.430385488,448.824,2267.8,1200.42,403.42,1058.48,261.722,541.269,1292.94,22.2599,847.755,1440.09,304.837,181.423,829.313,417.824,327.755,103.507,136.771,1402.43,2039.23,671.426,375.501,428.429,821.384,227.08,450.182,2106.41,709.878,684.911,591.102,75.2812,1360.01,1215.43,1206.74,977.585,585.38,1766.3,1147.5,1954.72,2894.77,384.87,600.275,370.691,322.179,2041.82,1377.53,732.398,1153.23,336.195,53.5999,97.193,314.411,1335.36,64.1373,2664.17,2530.52,2565.77,1183,851.55,3324.1,2467.12,1531.92,1517.7,393.623,29.0742,1365.02,1840.01,856.181,6777.99,3539.08,1266.42,1459.61,2780.31,5104.02,1726.64,84.1339,614.202,2399.2,1074.51,22.1285,141.208,511.534,2373.07,5879.05,546.26,967.185,675.414,1712.17,3182.69,2787.58,44.3989,499.789,285.151,500.941,310.426,226.12,300.919,275.261,674.941,223.478,15.0179,843.726,974.166,192.851,233.979,1504.91,263.514,393.476,395.116,2249.41,686.011,352.186,504.643,1784.87,1746.9,848.007,123.563,2688.96,3061.28,880.141,394.105,722.634,603.773,1119.48,108.725,367.109,2269.15,2197.05,553.781,361.411,810.807,2152.76,218.455,1621.7,1497.05,1243.4,927.704,443.81,6684.46,9664.97,2069.42,349.904,578.109,1751.08,1145.38,364.499,72.2184,256.138,1745.73,1058.52,913.339,1879.13,1741.39,404.758,1355.44,42.2353,801.711,371.263,315.205,821.078,556.256,1385.42,2643.76,991.68,554.861,54.1994,1843.46,2123.43,1747.78,415.051,261.391,105.557,1049.79,1277.93,281.605,452.457,1284.42,732.578,140.001,485.547,496.042
8.916462585,829.89,2616.18,1381.91,183.029,855.729,148.251,372.072,1350.18,33.6597,1339.42,1409.48,158.005,361.399,712.623,196.561,541.091,128.573,111.787,1561.72,1540.03,247.728,231.136,284.796,826.037,169.959,339.768,1791.76,1121.84,787.876,304.78,280.083,1390.51,705.527,1119.02,679.657,247.148,1030.08,637.457,1327.1,3093.3,221.454,576.479,316.223,300.554,1641.72,1519.14,701.042,907.715,527.858,104.222,134.494,816.045,1730.8,274.735,2733,2917.98,3331.27,2138.79,406.414,3194.15,3777.34,2013.89,1154.45,497.515,105.318,1420.99,1841.01,1692.9,6676.11,2907.35,948.263,2691.8,4724.03,5284.2,1344.26,72.7007,1255.62,3329.06,1111.64,38.7652,197.707,415.628,2199.14,6378.2,824.213,827.996,234.393,1371.84,3012.78,2781.62,71.7366,391.378,146.331,520.313,276.121,162.853,188.292,581.809,802.102,64.1205,71.0434,919.199,1168.58,256.371,377.632,1612.55,163.348,373.219,374.243,2408.57,1039.92,363.201,419.845,1641.27,1032.12,564.893,157.732,2190.31,2855.16,977.45,345.797,1073.97,1035.37,992.634,41.2339,485.491,2183.31,2706.13,939.291,386.999,765.437,2090.97,77.8657,1451.69,1097.6,1202.59,929.863,784.469,6686.65,11432.3,3379.77,234.984,742.249,1990.17,560.336,524.591,141.028,285.092,1583.42,1025.48,1389.38,2800.12,1869.02,128.772,1294.02,211.388,602.198,337.339,280.281,1289.7,1072.53,1255.3,2037.78,721.103,483.244,408.518,2313.06,1820.21,1386.21,266.827,251.588,139.451,1558.66,1599.2,305.155,451.389,1659.7,1049.1,6.66656,638.933,912.037
10.402539683,1256.01,2730.8,1498.88,46.7246,704.657,101.079,378.529,1326.93,288.26,1897.09,1391.31,51.3715,608.922,698.084,153.653,826.383,148.002,87.2644,1559.67,1278.8,99.4584,165.261,204.513,786.516,112.474,277.301,1416.2,1437.06,954.801,81.0228,538.421,1345.18,326.199,982.717,372.065,75.4985,563.909,396.284,985.158,3170.32,180.893,511.243,355.67,326.222,1210.38,1455.04,545.902,607.828,793.353,253.107,325.625,1402.93,2264.86,1078.38,2536.95,2723.74,3884.79,3011.06,208.244,3378.15,4975.64,2230.02,738.793,563.167,301.448,1250.79,1817.02,2398.39,6098.76,2612.96,736.656,3930.63,6689.42,5013.08,904.701,329.373,2000.96,4214.46,1517.89,133.417,424.568,284.411,1986.78,6588.28,1739.75,693.387,44.0211,951.915,2311.63,2785.71,431.694,319.588,112.352,542.678,147.137,176.091,201.389,827.318,977.205,51.9454,207.1,996.293,1303.32,287.831,434.269,1782.4,383.057,397.393,636.014,2472.62,1217.28,365.516,244.074,1434.98,481.297,350.884,413.777,1697.87,2177.57,1209.56,554.231,1482.34,1659.53,988.677,24.7624,438.517,2044.76,2861.16,1388.68,336.419,689.932,1840.76,379.752,1402.04,561.886,1005.22,886.802,1017.28,6114.54,12515.5,4675.77,275.266,989.14,2212.03,119.183,766.947,267.289,523.164,1415.94,719.41,1906.76,3473.77,1973.43,228.187,1276.21,353.632,458.426,321.264,302.921,1841.25,1624.88,909.912,1369.21,820.517,573.085,1105.52,2543.75,1370.09,942.161,395.323,325.18,370.791,1947.05,1891.29,313.802,480.526,1946.08,1307.33,91.1179,887.794,1455.14
11.888616780,1619.31,2478.41,1564.23,138.527,622.637,56.968,478.843,1216.86,721.909,2382.46,1544.37,26.0032,772.19,720.773,361.235,1211.2,187.221,122.581,1243.42,1436.03,222.554,116.62,205.847,819.097,39.1158,320.591,1068.47,1440.12,1308.87,3.49262,739.914,1140.61,231.744,959.371,206.259,7.37493,352.152,297.891,1044,3075.67,339.951,404.402,426.906,305.806,839.166,1236.42,310.897,339.079,990.02,615.485,700.382,1770.39,2781.78,2399.78,2173.47,2102.95,4116.02,3256.72,591.48,4205.9,5555.27,2048.08,434.034,585.539,707.872,766.929,1903.41,2409,5322.24,2723.15,824.359,4640.31,8260.3,4488.2,481.288,769.523,2644.81,4815.09,2152.29,397.032,834.671,215.131,1858.07,6316.63,3054.19,643.505,26.3988,599.14,1312.43,2834.72,1060.66,258.259,116.612,636.933,11.5918,350.176,356.536,767.694,1273.76,276.704,457.688,895.269,1394.94,323.408,412.69,2073.4,739.754,436.257,1044.9,2427.89,1130.11,363.405,96.7713,1178.98,198.768,222.049,645.826,1320.13,1242.99,1641.05,983.667,1709.47,2250.61,1261.14,94.8384,211.237,1998.71,2387.53,1939.03,271.246,724.954,1332.85,945.957,1600.74,103.205,697.572,817.279,996.377,5179.95,12739,5391.74,547.59,1449.29,2445.96,8.97717,975.708,461.884,855.475,1267.93,319.86,2333.33,3702.8,1980.77,651.191,1381.79,308.224,418.748,244.964,402.701,2489.32,2073.96,465.92,740.939,1155.99,1028.42,2007.63,2275.54,1065.6,556.346,872.212,529.804,592.05,2103.86,2243.08,230.795,595.968,2023.57,1421.94,405.158,1252.63,1801.78
