TIME,30.0463,30.3998,30.7617,31.1323,31.512,31.901,32.2998,32.7087,33.128,33.5582,33.9998,34.4531,34.9187,35.397,35.8887,36.3941,36.9141,37.449,37.9998,38.5669,39.1513,39.7536,40.3748,41.0156,41.6772,42.3604,43.0664,43.7963,44.5515,45.3331,46.1426,46.9815,47.8516,48.7544,49.692,50.6664,51.6797,52.7344,53.833,54.9784,56.1736,57.4219,58.7269,60.0927,61.5234,63.024,64.5996,66.256,67.9996,69.8374,71.7773,73.8281,75.9995,78.3026,80.7495,83.3543,86.1328,89.1029,92.2852,95.7031,99.384,103.359,107.666,112.347,117.454,123.047,129.199,135.999,143.555,151.999,161.499,172.266,184.57,198.768,215.332,234.908,258.398,287.109,322.998,369.141,430.664
13.374693878,0.033509,0.00903108,0.0180653,0.0428742,0.0560027,0.0193175,0.0181745,0.0246522,0.0137426,0.0277503,0.0915979,0.122515,0.0433931,0.0158178,0.025848,0.0159226,0.0278577,0.00949271,0.0167361,0.0316294,0.0325046,0.0237455,0.0600294,0.109037,0.126309,0.0921459,0.0496325,0.0218794,0.00381126,0.0110822,0.027843,0.038451,0.0423448,0.0408627,0.0306572,0.0238609,0.0146155,0.0526718,0.0804041,0.0818552,0.0753514,0.0443069,0.0123957,0.0276327,0.0909526,0.0915367,0.0403136,0.00835874,0.0262981,0.0257434,0.0137815,0.0510421,0.0879479,0.0657563,0.0388169,0.0116644,0.0817738,0.167523,0.148116,0.0839722,0.0521699,0.0619374,0.0769543,0.0425752,0.069675,0.0694815,0.0102462,0.0153624,0.00299253,0.0109899,0.0352792,0.0613477,0.113997,0.176528,0.103166,0.0383156,0.026849,0.0242093,0.00943204,0.00788345,0.0086542
14.860770975,0.0335091,0.00903118,0.0180654,0.0428743,0.0560028,0.0193175,0.0181746,0.0246522,0.0137426,0.0277503,0.091598,0.122515,0.0433932,0.0158179,0.025848,0.0159227,0.0278505,0.00946615,0.0167316,0.0188234,0.0125176,0.0159707,0.0600121,0.109037,0.126309,0.0921371,0.0495978,0.0218794,0.00381126,0.0110822,0.0278363,0.0384148,0.0423448,0.0408641,0.0306588,0.0238609,0.0146155,0.0526769,0.0804096,0.0818562,0.0753524,0.0443015,0.0123982,0.0276392,0.0909348,0.0915198,0.0403123,0.0083566,0.0262981,0.0257434,0.0137741,0.051033,0.0879482,0.0657663,0.0388386,0.0116674,0.0817627,0.167524,0.148117,0.0839722,0.0448716,0.0293012,0.055818,0.0425753,0.069675,0.0694815,0.0102462,0.0153624,0.00299254,0.01099,0.0352793,0.0613478,0.113997,0.176528,0.103166,0.0383157,0.026849,0.0242093,0.00943208,0.00788352,0.00865418
16.346848073,0.0331388,0.0082509,0.0170599,0.0428769,0.0560041,0.0193175,0.0181788,0.0246588,0.0135641,0.0275163,0.0915988,0.122516,0.0433933,0.0126671,0.0193035,0.0127238,0.0278505,0.00856494,0.0147077,0.0177144,0.0125202,0.0159725,0.0258503,0.0436087,0.111089,0.0921371,0.0495375,0.0216467,0.00361151,0.0110823,0.0278363,0.0384167,0.0423466,0.0407567,0.0304276,0.0237409,0.0146155,0.0526769,0.0804113,0.0818577,0.0753526,0.0443017,0.012399,0.0276443,0.0449299,0.0434238,0.0306589,0.0083596,0.0262984,0.0257462,0.0137765,0.051033,0.0879482,0.0657669,0.0388391,0.0116674,0.0817646,0.167526,0.148117,0.0839723,0.0448716,0.0293013,0.055818,0.0305195,0.0342978,0.0439063,0.0102462,0.0153624,0.00299255,0.01099,0.0352793,0.0613478,0.113997,0.176528,0.103166,0.0383157,0.0268491,0.0242093,0.0094321,0.00788353,0.00865421
17.832925170,0.0331389,0.00622449,0.0146687,0.0421721,0.0560042,0.0193176,0.0181789,0.0246588,0.0135642,0.0275164,0.0915989,0.122516,0.0433832,0.0125285,0.0192217,0.0127239,0.0278506,0.00856505,0.0147079,0.0176977,0.0124254,0.0154789,0.0255805,0.0424049,0.110358,0.0921372,0.0495354,0.0216439,0.00351848,0.0109047,0.0274706,0.0382363,0.042066,0.0401812,0.0301336,0.0188816,0.00783964,0.0503538,0.0803721,0.0804316,0.0731735,0.0434928,0.0123669,0.0276029,0.0449247,0.0434239,0.0306046,0.0081938,0.0260523,0.0254004,0.0136302,0.0507893,0.0874979,0.0655853,0.0388328,0.0115018,0.0815191,0.167419,0.148104,0.0839661,0.0448562,0.0292963,0.055818,0.0305056,0.0342801,0.0438841,0.0102001,0.0153186,0.00297258,0.0109326,0.035205,0.061277,0.113894,0.176342,0.102974,0.0383157,0.0268263,0.0241792,0.00942784,0.00787151,0.00861949
19.319002268,0.0328997,0.00622566,0.0144102,0.0414759,0.0553134,0.0172559,0.0160718,0.0241564,0.0128837,0.0272847,0.0915989,0.122517,0.0433718,0.0106211,0.0163294,0.012217,0.0277225,0.00856847,0.0146484,0.0173524,0.0123438,0.0152035,0.0246343,0.0416021,0.110338,0.0921372,0.0482166,0.0180801,0.00131574,0.0109048,0.0274707,0.0381169,0.0400018,0.037689,0.0297319,0.0188817,0.00771525,0.0502347,0.0803722,0.0804316,0.0731735,0.0434929,0.012367,0.0276029,0.0449249,0.0411853,0.0259892,0.00578984,0.0260212,0.0253961,0.0136304,0.0507894,0.087498,0.0655854,0.0388329,0.0114898,0.0815123,0.167418,0.148104,0.0839494,0.0448524,0.0292902,0.0558157,0.0305055,0.0342053,0.043841,0.010095,0.0150955,0.00285236,0.0109311,0.0352047,0.0612701,0.113857,0.176316,0.102966,0.0383117,0.0268108,0.0241662,0.00942636,0.00787137,0.00860366
20.805079365,0.0329096,0.00623738,0.0144143,0.0414759,0.0553134,0.0172561,0.015363,0.0113946,0.00680094,0.0247097,0.0530056,0.0501429,0.0107401,0.0106265,0.0163307,0.0110581,0.00815049,0.00807969,0.0146558,0.0173558,0.00478552,0.00323139,0.0215538,0.036602,0.074251,0.0703392,0.0414233,0.0105915,0.000928277,0.00444274,0.01761,0.0375615,0.0278142,0.025045,0.0199968,0.00609454,0.00348318,0.0454341,0.0556484,0.0610158,0.0684424,0.0432331,0.0123934,0.0158644,0.0292163,0.0257576,0.00487479,0.00579094,0.0260828,0.03521,0.0271799,0.0435719,0.0652687,0.0460671,0.0200004,0.011324,0.0780111,0.165854,0.145999,0.07213,0.0446717,0.023,0.0338925,0.0163738,0.0339304,0.0384102,0.00709279,0.000569741,0.00272667,0.00719976,0.0334303,0.0530681,0.087883,0.139344,0.0955433,0.0328883,0.0190985,0.018844,0.00104002,0.00216605,0.00860371
22.291156463,0.0331416,0.0060512,0.0134624,0.0117396,0.00723052,0.0125921,0.01502,0.0110308,0.00679857,0.0246672,0.0523249,0.0481121,0.009101,0.0100739,0.0163398,0.0110425,0.00772263,0.00743419,0.0158757,0.0181246,0.00456549,0.00307539,0.0208606,0.0358603,0.0742519,0.0698698,0.0405405,0.0273516,0.0578143,0.0462385,0.016731,0.0169295,0.0219589,0.0221626,0.0196391,0.00606988,0.00242123,0.0327529,0.0546117,0.0600535,0.0667328,0.0430935,0.011554,0.00859172,0.0225326,0.0146853,0.00112396,0.00427624,0.0267667,0.03277,0.0222021,0.0387911,0.0659794,0.0462242,0.0199354,0.0111793,0.0755305,0.160423,0.100328,0.0281791,0.0391439,0.0226692,0.0325903,0.0145572,0.0264976,0.0288968,0.00689592,0.000591517,0.00123928,0.00685951,0.0287803,0.0351004,0.0384978,0.110166,0.0910469,0.0324703,0.0168505,0.0162313,0.00104155,0.00186785,0.000801457
23.777233560,0.1651,0.173429,0.0448881,0.0118761,0.00673856,0.0108194,0.0399501,0.0489887,0.00679857,0.0245795,0.0520448,0.0652169,0.0293532,0.070952,0.136388,0.0669954,0.00506811,0.00350324,0.0144316,0.0179906,0.00432018,0.00300562,0.0207123,0.0358202,0.0742519,0.0694542,0.0393115,0.111494,0.277176,0.234598,0.0510915,0.0146228,0.0221474,0.0221626,0.0296313,0.0152188,0.0017413,0.0314352,0.0540721,0.0596547,0.0660905,0.059659,0.0388764,0.014754,0.0224401,0.0146853,0.00112856,0.00427624,0.0267667,0.0317495,0.0201141,0.0378866,0.0659794,0.0462242,0.0199354,0.240288,0.450095,0.367596,0.214976,0.0784347,0.0391012,0.0230022,0.0329763,0.0145572,0.0361414,0.042279,0.00668223,0.00050508,0.00123928,0.00685951,0.0307415,0.0396006,0.0403675,0.110138,0.0910421,0.0324577,0.0167636,0.0161979,0.00104078,0.00185742,0.0007607
25.263310658,0.273796,0.230786,0.0444518,0.00721246,0.00602096,0.0104217,0.0399827,0.0522028,0.00684223,0.00583653,0.0245772,0.0447906,0.0216441,0.0880805,0.176828,0.0918157,0.0339791,0.0185872,0.0144316,0.0179906,0.00432018,0.00300562,0.00736864,0.0165961,0.0160808,0.0199442,0.0288218,0.111494,0.339295,0.420823,0.180403,0.0383185,0.0166645,0.0104812,0.0245718,0.0246728,0.00412681,0.000473969,0.0248028,0.0534426,0.0504452,0.0577618,0.0739197,0.0508451,0.0199357,0.0229397,0.00338031,0.00427624,0.00301601,0.0127249,0.022133,0.0350781,0.0484513,0.0289637,0.00951461,0.236745,0.474558,0.42516,0.277375,0.0978592,0.0399403,0.011774,0.00545493,0.00765576,0.0402622,0.030328,0.00073995,0.00050508,0.00123928,0.00513942,0.0278181,0.073858,0.0596026,0.0896006,0.0664916,0.00906232,0.000771214,0.012998,0.00104078,0.00521427,0.00290497
26.749387755,0.337828,0.432538,0.139144,0.00815091,0.00602835,0.0103688,0.0399827,0.0522028,0.00979833,0.00942871,0.00252593,0.0195112,0.0216441,0.0904471,0.194439,0.172696,0.152168,0.0390475,0.00203916,0.00267643,0.00432018,0.00300562,0.00738751,0.0172438,0.0160808,0.018191,0.0233752,0.111494,0.367128,0.582512,0.398837,0.100702,0.0124101,0.00373546,0.0193322,0.0246832,0.00934166,0.00480456,0.0248028,0.0534426,0.0489637,0.0600349,0.111825,0.168198,0.184035,0.0962931,0.0104426,0.00336895,0.00301601,0.0127249,0.022133,0.0701887,0.0710521,0.0289125,0.00951461,0.236745,0.502876,0.602967,0.405255,0.0961941,0.0179207,0.0104664,0.00545493,0.00765576,0.0404192,0.0391817,0.00073995,0.000491144,0.00122174,0.00521079,0.0555436,0.141712,0.166961,0.176843,0.0685449,0.00131576,0.000323794,0.012998,0.00763553,0.0144776,0.0198363
